Platform,Network,Program ,FEP Starts 
PC,NBCU TVE - Golf Channel,School of Golf,34
PC,NBCU TVE - Golf Channel,Seven Days in Utopia,0
PC,NBCU TVE - Golf Channel,Tai Chi Master!,0
PC,NBCU TVE - Golf Channel,The Golf Fix,85
PC,NBCU TVE - Golf Channel,The Greatest Game Ever Played,0
PC,NBCU TVE - Golf Channel,The Legend of Bagger Vance,0
PC,NBCU TVE - Golf Channel,The Squeeze,0
PC,NBCU TVE - Golf Channel,Try Total Gym for $14.95,0
PC,NBCU TVE - Golf Channel,Zach Johnson,0
PC,NBCU TVE - LXTV,1st Look,19
PC,NBCU TVE - LXTV,George to the Rescue,32
PC,NBCU TVE - LXTV,Here's Lucy,92
PC,NBCU TVE - LXTV,Open House NYC,57
PC,NBCU TVE - LXTV,The Dick Van Dyke Show,27
PC,NBCU TVE - MSNBC,A Brotherhood of Gangs,0
PC,NBCU TVE - MSNBC,A Hard Day's Work,0
PC,NBCU TVE - MSNBC,A House Divided,0
PC,NBCU TVE - MSNBC,A Lifetime of Misery,0
PC,NBCU TVE - MSNBC,A View From the Crew,0
PC,NBCU TVE - MSNBC,All In With Chris Hayes,195
PC,NBCU TVE - MSNBC,And Baby Makes Three,0
PC,NBCU TVE - MSNBC,Andrea Mitchell Reports,0
PC,NBCU TVE - MSNBC,Axles of Evil,0
PC,NBCU TVE - MSNBC,Beat Down,0
PC,NBCU TVE - MSNBC,Behind These Walls,0
PC,NBCU TVE - MSNBC,Blood Lines,0
PC,NBCU TVE - MSNBC,"Bold, Brazen and Bizarre",0
PC,NBCU TVE - MSNBC,Boom!,0
PC,NBCU TVE - MSNBC,Bullschmidt,0
PC,NBCU TVE - MSNBC,Carry That Weight,0
PC,NBCU TVE - MSNBC,Caught on Camera,62
PC,NBCU TVE - MSNBC,Chaos in the Court,0
PC,NBCU TVE - MSNBC,Checkmate,0
PC,NBCU TVE - MSNBC,Church of Enemies,0
PC,NBCU TVE - MSNBC,Citizen Trump With Chris Matthews,0
PC,NBCU TVE - MSNBC,Clinton Town Hall,0
PC,NBCU TVE - MSNBC,Cloak and Dagger,0
PC,NBCU TVE - MSNBC,Collision!,0
PC,NBCU TVE - MSNBC,Concrete Tomb,0
PC,NBCU TVE - MSNBC,Counterfeit Lives,0
PC,NBCU TVE - MSNBC,Crowd Control,0
PC,NBCU TVE - MSNBC,Dash Cam Diaries 2,0
PC,NBCU TVE - MSNBC,Dash Cam Diaries 6,0
PC,NBCU TVE - MSNBC,Defiance,0
PC,NBCU TVE - MSNBC,Didn't See That Coming,0
PC,NBCU TVE - MSNBC,Enough Is Enough,0
PC,NBCU TVE - MSNBC,Extreme Rescues,0
PC,NBCU TVE - MSNBC,Fear,0
PC,NBCU TVE - MSNBC,First Look,0
PC,NBCU TVE - MSNBC,Friend or Foe?,0
PC,NBCU TVE - MSNBC,Full Throttle,0
PC,NBCU TVE - MSNBC,Ganging Up,0
PC,NBCU TVE - MSNBC,Get Out and Stay Out,0
PC,NBCU TVE - MSNBC,Getting Schooled,0
PC,NBCU TVE - MSNBC,God Is Not Here,0
PC,NBCU TVE - MSNBC,Hardball with Chris Matthews,284
PC,NBCU TVE - MSNBC,Heartless Felons,0
PC,NBCU TVE - MSNBC,Heroes and Villains,0
PC,NBCU TVE - MSNBC,Hillary Clinton: It Takes a Country,0
PC,NBCU TVE - MSNBC,Hooch and Crafts,0
PC,NBCU TVE - MSNBC,Horribility,0
PC,NBCU TVE - MSNBC,I'm Alive!,0
PC,NBCU TVE - MSNBC,Inside Angola,0
PC,NBCU TVE - MSNBC,Into the Deep,0
PC,NBCU TVE - MSNBC,ISIS and the Internet,0
PC,NBCU TVE - MSNBC,It Burns,0
PC,NBCU TVE - MSNBC,Jailing,0
PC,NBCU TVE - MSNBC,Kasich Town Hall,0
PC,NBCU TVE - MSNBC,Killers Among Us,0
PC,NBCU TVE - MSNBC,Lightning Voltz,0
PC,NBCU TVE - MSNBC,Live,0
PC,NBCU TVE - MSNBC,Lockup,269
PC,NBCU TVE - MSNBC,Lockup Charleston: Extended Stay,0
PC,NBCU TVE - MSNBC,Lockup: Cleveland - Extended Stay,0
PC,NBCU TVE - MSNBC,Love Sick,0
PC,NBCU TVE - MSNBC,"Mail, Nails, Jail",0
PC,NBCU TVE - MSNBC,Mama's Boy Drug,0
PC,NBCU TVE - MSNBC,Man vs. Nature,0
PC,NBCU TVE - MSNBC,Meet the Press,0
PC,NBCU TVE - MSNBC,Miss Fortune,0
PC,NBCU TVE - MSNBC,Morning Joe,266
PC,NBCU TVE - MSNBC,MSNBC Live,0
PC,NBCU TVE - MSNBC,MSNBC Live With JosÃ© DÃ_az-Balart,0
PC,NBCU TVE - MSNBC,MSNBC Live With Kate Snow,0
PC,NBCU TVE - MSNBC,MSNBC Live With Tamron Hall,0
PC,NBCU TVE - MSNBC,MSNBC Live With Thomas Roberts,0
PC,NBCU TVE - MSNBC,MSNBC Special,0
PC,NBCU TVE - MSNBC,MSNBC Special Coverage: White House Correspondents' Association Dinner,0
PC,NBCU TVE - MSNBC,MSNBC Specials,38
PC,NBCU TVE - MSNBC,MTP Daily,95
PC,NBCU TVE - MSNBC,Murder on Tape,0
PC,NBCU TVE - MSNBC,Mysteries and Monsters,0
PC,NBCU TVE - MSNBC,Narrow Escape,0
PC,NBCU TVE - MSNBC,Next of Kin,0
PC,NBCU TVE - MSNBC,No Boys Allowed,0
PC,NBCU TVE - MSNBC,No Escape,0
PC,NBCU TVE - MSNBC,No Remorse,0
PC,NBCU TVE - MSNBC,Occupational Hazard,0
PC,NBCU TVE - MSNBC,Odd and Outrageous,0
PC,NBCU TVE - MSNBC,Out of Bounds,0
PC,NBCU TVE - MSNBC,Outcast,0
PC,NBCU TVE - MSNBC,Permanent Scars,0
PC,NBCU TVE - MSNBC,Piece of Cake,0
PC,NBCU TVE - MSNBC,Politics Gone Wild,0
PC,NBCU TVE - MSNBC,PoliticsNation,2
PC,NBCU TVE - MSNBC,PoliticsNation With Al Sharpton,0
PC,NBCU TVE - MSNBC,Reap What You Sow,0
PC,NBCU TVE - MSNBC,Rules and Regs,0
PC,NBCU TVE - MSNBC,Sanders Town Hall,0
PC,NBCU TVE - MSNBC,Severed Ties,0
PC,NBCU TVE - MSNBC,"Sinister, Strange, Shocking 2",0
PC,NBCU TVE - MSNBC,Smoking Gun,0
PC,NBCU TVE - MSNBC,Solitary,0
PC,NBCU TVE - MSNBC,Surprise!,0
PC,NBCU TVE - MSNBC,Survival 101,0
PC,NBCU TVE - MSNBC,Tangled Web,0
PC,NBCU TVE - MSNBC,Teens Gone Wild,0
PC,NBCU TVE - MSNBC,The Bad Good Friday,0
PC,NBCU TVE - MSNBC,The Company You Keep,0
PC,NBCU TVE - MSNBC,The Crip and the Cougar,0
PC,NBCU TVE - MSNBC,The Damage Done,0
PC,NBCU TVE - MSNBC,The Four-Point Restraint,0
PC,NBCU TVE - MSNBC,The Gamble,0
PC,NBCU TVE - MSNBC,The Gang Investigators,0
PC,NBCU TVE - MSNBC,The Hamptons,0
PC,NBCU TVE - MSNBC,The Hitman Tapes: You Only Get One Shot,0
PC,NBCU TVE - MSNBC,The Last Word With Lawrence O'Donnell,106
PC,NBCU TVE - MSNBC,The New Girl,0
PC,NBCU TVE - MSNBC,The Place for Politics 2016,25
PC,NBCU TVE - MSNBC,The Rachel Maddow Show,699
PC,NBCU TVE - MSNBC,The Thin Line,0
PC,NBCU TVE - MSNBC,The Wrong Fight,0
PC,NBCU TVE - MSNBC,Thicker Than a Bowl of Oatmeal,0
PC,NBCU TVE - MSNBC,Thrills and Spills,0
PC,NBCU TVE - MSNBC,Time Never Waits,0
PC,NBCU TVE - MSNBC,To PC or Not To PC,0
PC,NBCU TVE - MSNBC,To the Rescue!,0
PC,NBCU TVE - MSNBC,Trapped,0
PC,NBCU TVE - MSNBC,Trouble in Tulsa,0
PC,NBCU TVE - MSNBC,Troubled Waters,0
PC,NBCU TVE - MSNBC,Trump Town Hall,0
PC,NBCU TVE - MSNBC,Twist of Fate,0
PC,NBCU TVE - MSNBC,Two Degrees of Murder,0
PC,NBCU TVE - MSNBC,Unwritten Rules,0
PC,NBCU TVE - MSNBC,Use of Force,0
PC,NBCU TVE - MSNBC,Video Vigilantes,0
PC,NBCU TVE - MSNBC,Viral Videos: Bogus or Bona Fide,0
PC,NBCU TVE - MSNBC,Viral Videos: Is That Possible?,0
PC,NBCU TVE - MSNBC,Viral Videos: Millions Served,0
PC,NBCU TVE - MSNBC,Wait of the World,0
PC,NBCU TVE - MSNBC,Watch at Your Own Risk,0
PC,NBCU TVE - MSNBC,Watch Out!,0
PC,NBCU TVE - MSNBC,Way Too Early,0
PC,NBCU TVE - MSNBC,What on Earth?,0
PC,NBCU TVE - MSNBC,What Would You Do? 2,0
PC,NBCU TVE - MSNBC,What Would You Do? 3,0
PC,NBCU TVE - MSNBC,With All Due Respect,0
PC,NBCU TVE - MSNBC,Wombmates,0
PC,NBCU TVE - MSNBC,Word to the Wise,0
PC,NBCU TVE - MSNBC,Words of a Warrior,0
PC,NBCU TVE - MSNBC,X'd Out,0
PC,NBCU TVE - MSNBC,"You Vote, They Decide: The Secret Campaigns for President",0
PC,NBCU TVE - MSNBC,Your Business,0
PC,NBCU TVE - NBC,Aquarius,24
PC,NBCU TVE - NBC,Blindspot,8414
PC,NBCU TVE - NBC,Caught on Camera with Nick Cannon,67
PC,NBCU TVE - NBC,Chicago Fire,3960
PC,NBCU TVE - NBC,Chicago Med,3950
PC,NBCU TVE - NBC,Chicago P.D.,2239
PC,NBCU TVE - NBC,Crowded,1579
PC,NBCU TVE - NBC,Days of our Lives,1452
PC,NBCU TVE - NBC,Do No Harm,12
PC,NBCU TVE - NBC,Game of Silence,3149
PC,NBCU TVE - NBC,Grimm,5253
PC,NBCU TVE - NBC,Heartbeat,3788
PC,NBCU TVE - NBC,Heroes Reborn,218
PC,NBCU TVE - NBC,Hollywood Game Night,66
PC,NBCU TVE - NBC,Late Night with Seth Meyers,147
PC,NBCU TVE - NBC,Law & Order: Special Victims Unit,2634
PC,NBCU TVE - NBC,Little Big Shots,2948
PC,NBCU TVE - NBC,Saturday Night Live,1708
PC,NBCU TVE - NBC,Shades of Blue,3204
PC,NBCU TVE - NBC,STRONG,757
PC,NBCU TVE - NBC,Superstore,181
PC,NBCU TVE - NBC,Telenovela,54
PC,NBCU TVE - NBC,The Blacklist,10297
PC,NBCU TVE - NBC,The Carmichael Show,1221
PC,NBCU TVE - NBC,The Mysteries of Laura,208
PC,NBCU TVE - NBC,The Player,58
PC,NBCU TVE - NBC,The Tonight Show Starring Jimmy Fallon,1170
PC,NBCU TVE - NBC,The Voice,6366
PC,NBCU TVE - NBC,Truth Be Told,65
PC,NBCU TVE - NBC,Undateable,26
PC,NBCU TVE - NBC,Welcome to Sweden,18
PC,NBCU TVE - NBC,You Me and the Apocalypse,554
PC,NBCU TVE - NBC News,Dateline,1920
PC,NBCU TVE - NBC News,Meet the Press,87
PC,NBCU TVE - NBC News,NBC News Specials,19
PC,NBCU TVE - NBC News,NBC Nightly News,666
PC,NBCU TVE - NBC News,Today,139
PC,NBCU TVE - NBC Universo,12 Corazones,16
PC,NBCU TVE - NBC Universo,18 Miles Out,0
PC,NBCU TVE - NBC Universo,A Rivera Thanksgiving,0
PC,NBCU TVE - NBC Universo,AjonjolÃ_ de todos los moles,0
PC,NBCU TVE - NBC Universo,All the Women in My Life,0
PC,NBCU TVE - NBC Universo,"Animal Dens, Delinquents and Dealers",0
PC,NBCU TVE - NBC Universo,Aqui Viene el Cinto!,0
PC,NBCU TVE - NBC Universo,"Armed Mothers, Gangsters and Drunks",0
PC,NBCU TVE - NBC Universo,"Armed, Drugged and Naked",0
PC,NBCU TVE - NBC Universo,Arms Dealer and Street Pursuit,0
PC,NBCU TVE - NBC Universo,Arsonists and Impersonators,0
PC,NBCU TVE - NBC Universo,Back Home In Sinaloa,0
PC,NBCU TVE - NBC Universo,Beatings and Bullets,0
PC,NBCU TVE - NBC Universo,Best of I Love Jenni,0
PC,NBCU TVE - NBC Universo,Best of Season 1,0
PC,NBCU TVE - NBC Universo,Best of Season 4,0
PC,NBCU TVE - NBC Universo,Better Angels,0
PC,NBCU TVE - NBC Universo,Birdman,0
PC,NBCU TVE - NBC Universo,Boss B,0
PC,NBCU TVE - NBC Universo,BPL World,0
PC,NBCU TVE - NBC Universo,CamiÃ_n cisterna tÃ_xico,0
PC,NBCU TVE - NBC Universo,Canasta bÃ¡sica,0
PC,NBCU TVE - NBC Universo,Cargas de contrabando,0
PC,NBCU TVE - NBC Universo,Catch Me if You Can,0
PC,NBCU TVE - NBC Universo,Childhood's End,3
PC,NBCU TVE - NBC Universo,"Chop Shops, Gold Diggers and Pawn Crimes",0
PC,NBCU TVE - NBC Universo,Christmas Wishes,0
PC,NBCU TVE - NBC Universo,Combate AmÃ©ricas,0
PC,NBCU TVE - NBC Universo,Congregation and Construction Criminals,0
PC,NBCU TVE - NBC Universo,Contrabando de cocaÃ_na,0
PC,NBCU TVE - NBC Universo,"Cooking Drugs, Cross Dressers and Comas",0
PC,NBCU TVE - NBC Universo,Cuando el Rio Suena,0
PC,NBCU TVE - NBC Universo,Cupid's Arrow,0
PC,NBCU TVE - NBC Universo,De-Tour de France,0
PC,NBCU TVE - NBC Universo,Desperado,0
PC,NBCU TVE - NBC Universo,"Dog Fights, Bar Brawls and Sick Stalkers",0
PC,NBCU TVE - NBC Universo,Dollars and Sense,0
PC,NBCU TVE - NBC Universo,Droga bajo tierra,0
PC,NBCU TVE - NBC Universo,Drop It Like It's Hot,0
PC,NBCU TVE - NBC Universo,El Kingpin de los Cielos,0
PC,NBCU TVE - NBC Universo,El Mariachi,0
PC,NBCU TVE - NBC Universo,El Palenque,0
PC,NBCU TVE - NBC Universo,El SeÃ±or de los Cielos,0
PC,NBCU TVE - NBC Universo,"El Techero Chueco, Tear Gas Takedown and Fire!",0
PC,NBCU TVE - NBC Universo,El tiempo no perdona,0
PC,NBCU TVE - NBC Universo,El TÃºnel del NarcotrÃ¡fico,0
PC,NBCU TVE - NBC Universo,El Vato,14
PC,NBCU TVE - NBC Universo,El Wolf de Hollywood Hills,0
PC,NBCU TVE - NBC Universo,"Estacion Obispo, My Home",0
PC,NBCU TVE - NBC Universo,"Europe, Here We Come!",0
PC,NBCU TVE - NBC Universo,"Exchange, los Angeles # 01",0
PC,NBCU TVE - NBC Universo,Facing the Music,0
PC,NBCU TVE - NBC Universo,Family First,0
PC,NBCU TVE - NBC Universo,Flight,0
PC,NBCU TVE - NBC Universo,Freewheeling Larry,0
PC,NBCU TVE - NBC Universo,"Friends, Family & Fate",0
PC,NBCU TVE - NBC Universo,Frontera: El Paso,0
PC,NBCU TVE - NBC Universo,Fuerza Especial,2
PC,NBCU TVE - NBC Universo,FÃºtbol InglÃ©s,0
PC,NBCU TVE - NBC Universo,FÃºtbol Mexicano,0
PC,NBCU TVE - NBC Universo,Gerardo Ortiz,4
PC,NBCU TVE - NBC Universo,Golazos and Golpizas,0
PC,NBCU TVE - NBC Universo,Gotta Have Faith,0
PC,NBCU TVE - NBC Universo,Gran Hermano: La Novela,0
PC,NBCU TVE - NBC Universo,"Guns, Dads and Race Cars a Toda Maquina!",0
PC,NBCU TVE - NBC Universo,"Happy Birthday, Mr. Lolo",0
PC,NBCU TVE - NBC Universo,"Hard Shell, Soft Launch",0
PC,NBCU TVE - NBC Universo,Hit and Run & Jump and Fight,0
PC,NBCU TVE - NBC Universo,"Hitting The Road, LH Style",0
PC,NBCU TVE - NBC Universo,Home Alone,0
PC,NBCU TVE - NBC Universo,How to Win and Influence 11 Year Olds,0
PC,NBCU TVE - NBC Universo,Human Fireball,0
PC,NBCU TVE - NBC Universo,Human Shield,0
PC,NBCU TVE - NBC Universo,Human Wolf,0
PC,NBCU TVE - NBC Universo,I Love Jenni,5
PC,NBCU TVE - NBC Universo,Ice Cream Dealers and Junkyard Dogs,0
PC,NBCU TVE - NBC Universo,Incautar y destruir,0
PC,NBCU TVE - NBC Universo,Jaw Breaker,0
PC,NBCU TVE - NBC Universo,Jenni Rivera and the Sundance Kids,0
PC,NBCU TVE - NBC Universo,Johnny Be Good,0
PC,NBCU TVE - NBC Universo,"Judge, Jury, Executioner",0
PC,NBCU TVE - NBC Universo,Keep the Faith,0
PC,NBCU TVE - NBC Universo,Keeping Abreast of the Situation,0
PC,NBCU TVE - NBC Universo,Keys to the City,0
PC,NBCU TVE - NBC Universo,Kid at Heart,0
PC,NBCU TVE - NBC Universo,Killer Punch,0
PC,NBCU TVE - NBC Universo,La abuela narco,0
PC,NBCU TVE - NBC Universo,La alfombra de Premios Billboard,0
PC,NBCU TVE - NBC Universo,La Frontera,12
PC,NBCU TVE - NBC Universo,La Otra,0
PC,NBCU TVE - NBC Universo,La Voz Kids,0
PC,NBCU TVE - NBC Universo,Larry in the City,0
PC,NBCU TVE - NBC Universo,Larry The Rebel,0
PC,NBCU TVE - NBC Universo,Larrymania,67
PC,NBCU TVE - NBC Universo,Liga MX 2016,3
PC,NBCU TVE - NBC Universo,Live,0
PC,NBCU TVE - NBC Universo,Lo mejor desde ViÃ±a,0
PC,NBCU TVE - NBC Universo,Los Larrymaniacos,0
PC,NBCU TVE - NBC Universo,Manhunt,0
PC,NBCU TVE - NBC Universo,Meet La Familia HernÃ¡ndez,0
PC,NBCU TVE - NBC Universo,Mexico Lindo y Querido,0
PC,NBCU TVE - NBC Universo,My Heart Will Go On,0
PC,NBCU TVE - NBC Universo,"Narco Trouble, Pool Party Takedown and Yardsale Mayhem",0
PC,NBCU TVE - NBC Universo,NBC Universo Movies,0
PC,NBCU TVE - NBC Universo,Nebraska,0
PC,NBCU TVE - NBC Universo,Needle in a Haystack,0
PC,NBCU TVE - NBC Universo,Netbusters,0
PC,NBCU TVE - NBC Universo,Ni Mangos! Ganster Bbq y los Ricos Desgraciados,0
PC,NBCU TVE - NBC Universo,Nicky Jam,0
PC,NBCU TVE - NBC Universo,No One Like Mom,0
PC,NBCU TVE - NBC Universo,No Such Thing as R&R,0
PC,NBCU TVE - NBC Universo,Non-Stop Rushing Around,0
PC,NBCU TVE - NBC Universo,Octagons and Ambulances,0
PC,NBCU TVE - NBC Universo,Of Mice and Mexicans,0
PC,NBCU TVE - NBC Universo,Officer on the Run,0
PC,NBCU TVE - NBC Universo,On the Road Again,0
PC,NBCU TVE - NBC Universo,Once Upon a Time in Mexico,0
PC,NBCU TVE - NBC Universo,"One Payaso, Two Brothers, Three Strikes",0
PC,NBCU TVE - NBC Universo,Otis,0
PC,NBCU TVE - NBC Universo,Out in the Wild,0
PC,NBCU TVE - NBC Universo,Pablo AlborÃ¡n,0
PC,NBCU TVE - NBC Universo,Painproof,0
PC,NBCU TVE - NBC Universo,Party al estilo LH,0
PC,NBCU TVE - NBC Universo,Party Time in CuliacÃ¡n,0
PC,NBCU TVE - NBC Universo,Premier League,5
PC,NBCU TVE - NBC Universo,Premier League Extra Pre-game Show,0
PC,NBCU TVE - NBC Universo,Premier League Extra: Post-game Show,0
PC,NBCU TVE - NBC Universo,Premios Billboard de la MÃºsica Latina,0
PC,NBCU TVE - NBC Universo,Prison Break,1
PC,NBCU TVE - NBC Universo,Ready for Some Action?,0
PC,NBCU TVE - NBC Universo,Romance In France,0
PC,NBCU TVE - NBC Universo,Rumbo al Mundial,2
PC,NBCU TVE - NBC Universo,RÃ_o sitiado,0
PC,NBCU TVE - NBC Universo,Scan,0
PC,NBCU TVE - NBC Universo,Shark Master,0
PC,NBCU TVE - NBC Universo,Sin City,0
PC,NBCU TVE - NBC Universo,Sinaloense Pride In London,0
PC,NBCU TVE - NBC Universo,Son Mariachis,1
PC,NBCU TVE - NBC Universo,Spider Power,0
PC,NBCU TVE - NBC Universo,Steel Face,0
PC,NBCU TVE - NBC Universo,Super Sight,0
PC,NBCU TVE - NBC Universo,Superhumanos,3
PC,NBCU TVE - NBC Universo,"Surprise, Surprise",0
PC,NBCU TVE - NBC Universo,The Breaking Point,0
PC,NBCU TVE - NBC Universo,The Cavern,0
PC,NBCU TVE - NBC Universo,The Cup Is Half Full,0
PC,NBCU TVE - NBC Universo,The Cut,0
PC,NBCU TVE - NBC Universo,The Latin King,0
PC,NBCU TVE - NBC Universo,The Streets Are on Fire! Gangsters & Arsonists,0
PC,NBCU TVE - NBC Universo,The Streets Talk,0
PC,NBCU TVE - NBC Universo,The Walking Dead,30
PC,NBCU TVE - NBC Universo,Throat of Steel,0
PC,NBCU TVE - NBC Universo,Top Chef Mexico,21
PC,NBCU TVE - NBC Universo,Traficantes de marihuana,0
PC,NBCU TVE - NBC Universo,Triggerfinger,0
PC,NBCU TVE - NBC Universo,Tus sentidos,0
PC,NBCU TVE - NBC Universo,Un millÃ_n bajo la manga,0
PC,NBCU TVE - NBC Universo,Unbreakable,0
PC,NBCU TVE - NBC Universo,Universo: Now,0
PC,NBCU TVE - NBC Universo,Universo: Rex,0
PC,NBCU TVE - NBC Universo,Viva la Diva,0
PC,NBCU TVE - NBC Universo,ViÃ±a del Mar,1
PC,NBCU TVE - NBC Universo,Volando alto,0
PC,NBCU TVE - NBC Universo,"When I Grow Up, I Want to Be Just Like You",0
PC,NBCU TVE - NBC Universo,Wisin,0
PC,NBCU TVE - NBC Universo,WWE,20
PC,NBCU TVE - NBC Universo,WWE Raw,0
PC,NBCU TVE - NBC Universo,WWE SmackDown,0
PC,NBCU TVE - Oxygen,1 Minute Miracle Makeup,0
PC,NBCU TVE - Oxygen,97 Seconds,0
PC,NBCU TVE - Oxygen,A Big Splash,0
PC,NBCU TVE - Oxygen,A Cinderella Story,0
PC,NBCU TVE - Oxygen,A Family Affair Part Deux,0
PC,NBCU TVE - Oxygen,A Killer Among Us,0
PC,NBCU TVE - Oxygen,A Little Romance,0
PC,NBCU TVE - Oxygen,A New Era of Skin Care: Stem Cell Technology. Reduce wrinkles by half in only 8 weeks with RxGenesys Stem Cell Skin Care System,0
PC,NBCU TVE - Oxygen,Act Your Age,0
PC,NBCU TVE - Oxygen,Adrienne Davidson,0
PC,NBCU TVE - Oxygen,Airborne,0
PC,NBCU TVE - Oxygen,Alice Trappler,0
PC,NBCU TVE - Oxygen,All-Star Finale,0
PC,NBCU TVE - Oxygen,Alone,0
PC,NBCU TVE - Oxygen,Amber Smith,0
PC,NBCU TVE - Oxygen,Amy Bishop,0
PC,NBCU TVE - Oxygen,Amy Bosley,0
PC,NBCU TVE - Oxygen,Ana Gonzalez-Angulo,0
PC,NBCU TVE - Oxygen,Ana Trujillo,0
PC,NBCU TVE - Oxygen,Angela Hill/Logan McFarland,0
PC,NBCU TVE - Oxygen,Angelina Rodriguez,0
PC,NBCU TVE - Oxygen,Antoinette Stephen & Kashif Parvaiz,0
PC,NBCU TVE - Oxygen,Ashleigh Pechaluk,0
PC,NBCU TVE - Oxygen,ATL,0
PC,NBCU TVE - Oxygen,Bad Girls Club,2746
PC,NBCU TVE - Oxygen,Barney Cheng,0
PC,NBCU TVE - Oxygen,Best Pan Ever!,0
PC,NBCU TVE - Oxygen,Beverly Johnson,0
PC,NBCU TVE - Oxygen,BGC: Retwisted,0
PC,NBCU TVE - Oxygen,Big Momma's House,0
PC,NBCU TVE - Oxygen,Birthday Blowout,0
PC,NBCU TVE - Oxygen,Blackout,0
PC,NBCU TVE - Oxygen,Body of Evidence,0
PC,NBCU TVE - Oxygen,Boot Camp Brawl,0
PC,NBCU TVE - Oxygen,Boss Nails,0
PC,NBCU TVE - Oxygen,Brandi Hungerford & Robert Lemke,0
PC,NBCU TVE - Oxygen,Breaking Up and Breaking It,0
PC,NBCU TVE - Oxygen,Brenda Bratschi,0
PC,NBCU TVE - Oxygen,Bridesmaids,0
PC,NBCU TVE - Oxygen,Brookey Lee West,0
PC,NBCU TVE - Oxygen,Brynn Hartman,0
PC,NBCU TVE - Oxygen,Calvin Comes to Stay,0
PC,NBCU TVE - Oxygen,Calvin Goes to Work,0
PC,NBCU TVE - Oxygen,Camia Gamet,0
PC,NBCU TVE - Oxygen,Candy Wars,0
PC,NBCU TVE - Oxygen,Careful What You Wish For,0
PC,NBCU TVE - Oxygen,Caren Pressley-Brown,0
PC,NBCU TVE - Oxygen,Carla Hughes,0
PC,NBCU TVE - Oxygen,Carmen Montelongo,0
PC,NBCU TVE - Oxygen,Cassandra Kimbrough & Antonio Drayton,0
PC,NBCU TVE - Oxygen,Center Stage: Turn It Up,0
PC,NBCU TVE - Oxygen,Chair Man of the Board,0
PC,NBCU TVE - Oxygen,Charlie's Angels,0
PC,NBCU TVE - Oxygen,Charlie's Angels: Full Throttle,0
PC,NBCU TVE - Oxygen,Cheryl Kunkle,0
PC,NBCU TVE - Oxygen,Child-Care Class,0
PC,NBCU TVE - Oxygen,Christine Billis,0
PC,NBCU TVE - Oxygen,Christine Paolilla,0
PC,NBCU TVE - Oxygen,CIZE Dance Workout!,0
PC,NBCU TVE - Oxygen,Claire's New Boyfriend,0
PC,NBCU TVE - Oxygen,Claire's Permit,0
PC,NBCU TVE - Oxygen,Class Reunion,0
PC,NBCU TVE - Oxygen,Clean up this Fall with Shark Lift Away. 3 Vacuums in one. Breakthrough Vacuum Design!,0
PC,NBCU TVE - Oxygen,Cleaning Addicts,0
PC,NBCU TVE - Oxygen,Constance Clark,0
PC,NBCU TVE - Oxygen,Courtenay Savage,0
PC,NBCU TVE - Oxygen,"Crouching Mother, Hidden Father",0
PC,NBCU TVE - Oxygen,Cynthia George,0
PC,NBCU TVE - Oxygen,Dalia Dippolito,0
PC,NBCU TVE - Oxygen,Daniella Issa Helayel,0
PC,NBCU TVE - Oxygen,Daphne Wright,0
PC,NBCU TVE - Oxygen,Denise Bozarth,0
PC,NBCU TVE - Oxygen,Dianna Saunders,0
PC,NBCU TVE - Oxygen,Diary of a Mad Teen,0
PC,NBCU TVE - Oxygen,Dine at the Y,0
PC,NBCU TVE - Oxygen,Don't Ever Change,0
PC,NBCU TVE - Oxygen,Double Date,0
PC,NBCU TVE - Oxygen,Duking It Out,0
PC,NBCU TVE - Oxygen,Elicia Hughes,0
PC,NBCU TVE - Oxygen,Elizabeth Guthrie-Nail,0
PC,NBCU TVE - Oxygen,Elizabeth Reynolds,0
PC,NBCU TVE - Oxygen,Empty Nest,0
PC,NBCU TVE - Oxygen,Empty Nest?,0
PC,NBCU TVE - Oxygen,Empty Tank,0
PC,NBCU TVE - Oxygen,Eric Daman,0
PC,NBCU TVE - Oxygen,Erin Everett,0
PC,NBCU TVE - Oxygen,Estelle,0
PC,NBCU TVE - Oxygen,Ever After: A Cinderella Story,0
PC,NBCU TVE - Oxygen,Exondia Salado,0
PC,NBCU TVE - Oxygen,Exploring Greece,0
PC,NBCU TVE - Oxygen,Facelift in Minutes at Home,0
PC,NBCU TVE - Oxygen,Failure to Communicate,0
PC,NBCU TVE - Oxygen,Fake It 'Til You Take It,0
PC,NBCU TVE - Oxygen,Family,0
PC,NBCU TVE - Oxygen,Fantasy Camp,0
PC,NBCU TVE - Oxygen,Fast Joint Relief,0
PC,NBCU TVE - Oxygen,Fetal Position,0
PC,NBCU TVE - Oxygen,Fever Pitch,0
PC,NBCU TVE - Oxygen,Fifty Sense,0
PC,NBCU TVE - Oxygen,Fighting Kyles,0
PC,NBCU TVE - Oxygen,Finale Part 1: The Finalists Shoot Their Guess Campaign,0
PC,NBCU TVE - Oxygen,Finale Part 2: The Guy or Girl Who Becomes America's Next Top Model,0
PC,NBCU TVE - Oxygen,Finale Part One: The Last Girl Standing,0
PC,NBCU TVE - Oxygen,Finale Part Two: America's Next Top Model Is...,0
PC,NBCU TVE - Oxygen,Franca Sozzani,0
PC,NBCU TVE - Oxygen,Francesco Carrozzini,0
PC,NBCU TVE - Oxygen,From Dummy to Daddy,0
