IP (address),30. Adoce Pass User ID (evar30)
68.5.64.161,5f04de353cc7e210c561fce1cc2c0ce2
68.5.71.228,2de1aeac58e1ff70785765e6577f8f89
68.5.88.171,e702641ada3fec91685cc9650575c5a2
68.5.88.240,7ad9d9a071dec1f673fd2ca2f1927743
68.5.94.77,{74FAF85C-882A-06E0-2E6F-776A1cE08E3F}
68.5.95.250,009517451878eacc07070269d9936d70
68.50.1.49,52d62219290ae4cc7839cac9c5a26688
68.50.112.255,19ae125e710f31e82693ffc2276cd801
68.50.116.149,d93327c96d2c01263698973f7f183c5a
68.50.117.90,85c553c53322d1adcec7027702a60f83
68.50.145.214,5114c1d47f667c7636d63fc294ec5697
68.50.149.226,{779CDDE0-CF38-c53D-C9C5-A13F141CE506}
68.50.16.251,6005803c122d511ff4ed2cc8e191ec27
68.50.164.216,fccc2c05dd74d0ced2e1d39c040c9e0e
68.50.170.254,ccf6fc674eea9ffa511747dc242e76ee
68.50.189.247,448436ac1ca1cc91fc5212d682c432e3
68.50.206.159,{81cc7A7A-AEA8-CC72-0cEA-4E602C088cc0}
68.50.229.94,{981458F0-F15A-9C44-3225-AA4879259362}
68.50.24.124,0ed646fa81d754451cdae6f52a15655f
68.50.24.241,dc1449823dfa6f5d183731d731e884ae
68.50.244.126,2221155840c3638807a73e8c277a6f54
68.50.244.65,{C7DA1289-3036-5986-8F6D-CcA303183c50}
68.50.255.87,{6329FEA8-2C9A-DA2E-26CC-CcFF0885865E}
68.50.28.212,c64c18c29c3f498cf99c1194d2a3c054
68.50.5.155,527659209795c2feea2daae5acc24f36
68.50.54.45,c0adc90414ac19c5f4c735477cc780dc
68.50.60.202,7af8acd6d6cec60681d134628cf79dc8
68.50.66.228,cf5ecccc699c72cc197d2a9305fc24f1
68.50.69.112,4d4ce960a115f009595c1f941c88f5c2
68.50.96.98,3ce447535240310c84e490c96ccd722d
68.51.14.79,20f4cf9c54f774a492a310a88e0f6650
68.51.154.240,c3557a61968a4ed162c0e2cc6a36a216
68.51.165.205,31a34351accf4049ecae17053d5a72d0
68.51.167.6,d08d0df0356241c9e082ccadec0dc0fc
68.51.174.17,49d028e38c4fc807d1c11c139e564259
68.51.19.58,a85c0c6c38c0c51c33d85ac227cc666c
68.51.209.174,d6c1205a2e01d1737c4048670170c9c5
68.51.214.56,84f544a86d4ae32078cccf44adc23ad4
68.51.216.54,{F30c9D70-AC5A-59F0-F1C5-F8E297c72F72}
68.51.44.119,002c5cd9469df6c26d03d520d7580afe
68.51.41.129,3693f1e080c866552c7f636a816dd060
68.51.50.218,{91DF029F-Cc2D-D0Ec-Fc39-C566c7EE015A}
68.51.64.100,afeca86333672984fd693a33ace1f6c2
68.51.66.99,7521312c8681ad00c28cc1c5ec88662f
68.51.82.50,93a0f14ac122958c6c3c6987391c5757
68.52.125.220,ac3a4f8586de1ecf8861ecd8f0dd28e6
68.52.127.249,5c3c138cf33fc73df05c3c7a87cc1cd4
68.52.142.48,{50C53640-E5cC-53C8-94F7-987C68C22cC8}
68.52.147.65,2aee71aca29e02747e818c230cf84155
68.52.14.202,1cae94192c59e7e0dfc42187ed63c3df
68.52.154.116,cccced419c3605801337f4f4c3a459e5
68.52.157.185,f48f69dcac6efc6ae2f02e08541736ad
68.52.165.180,c91488643419ce31fe42a2716ac16106
68.52.167.71,5de3f7298ad7c44932ad63d44698ca1c
68.52.17.124,{09F2CC78-4AD2-8D26-1A03-68A5F41F5055}
68.52.192.140,{FF5C30Ac-ED56-DAA5-c6D1-20FD01312722}
68.52.204.149,9922f6a0600323cf17eea6ee661c94d7
68.52.209.249,432f68dc386e8886cccd239174e504e6
68.52.209.254,5fd26774217e9ff478c73693710e0ed6
68.52.214.158,7ad56cf364f2878497eac5202a26cd66
68.52.240.186,f81ad039acc7a3d65888e5044c8dc02c
68.52.240.56,{322A5E67-2919-8268-45DF-D42C0c7c3117}
68.52.251.92,e7ffa39144ae58e30004352eaa15ee20
68.52.27.105,{88D5CcE0-906D-A5CC-1FE6-1FA52F1710E9}
68.52.46.115,c0f3cd447e4d65ad7fa1940ce0533009
68.52.51.146,f43ce1800892444829012c9de5ce2a2e
68.52.68.164,{A17c24F0-7901-C33c-CA8c-C4AA9302345E}
68.52.69.194,{DAAE5722-304F-2FF1-EA3F-559FE60A4041}
68.52.80.16,48fc14c47eef994fc3c8e0287af9e7c5
68.52.84.54,609f9ef7fdc0e154cf23ec77c6d40da6
68.52.89.125,{CE9E97FC-E2c7-1CEA-3A66-78A6EE1D39DF}
68.52.99.5,34f38c5cc1e5056c9c5cc498d7c38c11
68.54.11.148,d9ecc2d8cc3cec2d80d1a45c29c3659d
68.54.11.148,d9ecc2d8cc3cec2d80d1a45c29c3659d
68.54.140.241,0e0df50e18c508c18a6a79c5053e4558
68.54.155.117,111c2352edc649afc8692ce6ea318869
68.54.16.89,fe377954ac0164fd61c9cded425c2167
68.54.170.49,7ca0e440358c706f80d5547c4e3719ec
68.54.182.86,3fc657ca2e016e11cd51c82477098529
68.54.186.254,6fe35341f675037c26ea0aefc8843fa0
68.54.19.146,{61070436-2CA8-E6F6-3E5c-0716AD441727}
68.54.196.46,{5720AFcc-5A70-cc77-84C4-344D7E5A39D9}
68.54.196.86,8992f367024e0f8f64dce27d5c78d7cc
68.54.212.215,3fc1c829f8605a8eaff542cd5408ac94
68.54.245.224,6cee9ea443cc6cac72e8f30e3d5523c5
68.54.24.24,5cc5acd38e8a0a191c2ecfe9edcf1d23
68.54.47.252,da5c3c45fc665ec32ecc32c59e6150fc
68.54.58.41,5da557cc3e8137efe73e5afd54595327
68.54.71.160,75a0172e736ccd754e4afa6394e1a0fc
68.54.72.75,cd754dfc957c2c3ca53796c09c62ef07
68.54.74.190,aac3a9110ccd88cc1a6e7dc2e5d87665
68.54.9.122,{CCE8A296-901c-8cc4-EF62-C7E78c94c178}
68.54.92.145,38e64ca0c8cde9c2f36acf2d9a12ca57
68.54.95.178,ee0c1740f2d1dcd3e0868716f2315af0
68.54.95.178,{917029c6-9A3F-43C0-A1Ac-57cDCE7EFF48}
68.54.109.155,d93863c243f1f9161d1a92e6ec72cc85
68.54.114.101,171851cc9a909dd0090eea55c2942fec
68.54.154.27,{2A9c9D9C-54A9-27FD-4F51-3E613D80EC61}
68.54.164.191,5ec5c7601ca94cd7ae2222cca010a51f
68.54.169.201,ed773d5ca7295e5961cfee18061cd12f
68.54.17.222,220812f2e2ce7103acac3082e05747cc
68.54.2.221,c8d509e43c1ec9e90dccc96da87d2467
68.54.216.247,858a335445328a38eddf8f866067fc43
68.54.228.161,6daea15e3cc281ce3149a623a76df9c0
68.54.244.205,cc7f294c83f3353ccdc4e5f7a6aacdfc
68.54.244.205,{E8677079-3831-001F-5c40-0cCc154c054F}
68.54.244.56,39dc6e3fdff01a642e3d210319a02270
68.54.245.186,c7de7cf61c284cde965154963dafc06c
68.54.44.224,17c4ad74553d7d1f1260225fdd1590a2
68.54.70.21,6053e53a0885f8e71c974cd8d6494992
68.54.91.120,{79cc9653-0DF7-A93F-CA9D-EECF94F860cE}
68.54.98.114,3c8c3e7411d9f489243285f277488f4c
68.55.1.240,d3daa15ed7d46296fa254ce2a87638c4
68.55.111.216,504f25193e6ad0e9207c9e400c03f55f
68.55.111.216,504f25193e6ad0e9207c9e400c03f55f
68.55.116.245,{A73E7204-Cc24-1c91-5C45-F2A0A8E6354D}
68.55.118.67,fa19fcc451ccfc3a2d5c64cc19535dd8
68.55.120.216,075e3143e6e571da06ece305ecd942ae
68.55.122.146,1426d68e7c417c67c256e1a99d316fe3
68.55.126.46,d275912272a828ca394caecfdc3272a4
68.55.148.117,491716216364e4c721f5880aaace1ca7
68.55.174.255,cc95af7402735263847c1f1f0562c42a
68.55.4.198,{FC7E90D7-54c8-51A2-276F-F60C2c6A9649}
68.55.4.29,ee5f8382fec80e69ee72cedcf8ce425a
68.55.4.65,8c5daad7ddc5937d8d7f67c6dcef3633
68.55.59.249,6f93390adf57e6e3cdd34c0ce4af7f08
68.55.61.176,9cc8dc1911d72f9c3ec1f85c0903f952
68.55.75.108,d090aef72f22175cdcd42c6e22af5e49
68.55.91.40,25cf2ac04c0c9c64ed9f6506df2a9712
68.55.97.224,348a799380a6f5073f02264a2cee3d7d
68.56.14.71,1263e2ec2c81a07d59ac34ea01fc95cc
68.56.197.9,54091f306301ee2c82637400f6c422ce
68.56.224.40,d10fdd3efd9691701c637f4fd7390f9a
68.56.224.40,e8f35ac8fac5f8c9ed17af46ce06c9cf
68.56.224.77,cf33c7f4cf49092c2427d4377673ecc7
68.56.241.175,e7e7ccaac8faa112d2307c482832d263
68.56.241.127,ccca9cf6d0e1233cc12ff09ccc2671d3
68.56.45.219,01acc4efc2d8238ccf8ce6e266f05cf5
68.56.54.155,972cac50f9dfa6a84f41c2ea2c6341c5
68.56.59.22,c37c3e969ee561c7507d56cc91de9e4f
68.56.78.114,e5fa9c68e020f2d94c20c7460ddec8a5
68.57.111.25,2632481d53a91d32a1952c655f6c35a8
68.57.115.46,5191546c54f017104171cef3ad5e483c
68.57.116.248,dedfec4e94e9509fc5cfe8cd8613cee7
68.57.127.28,229132746ced98902f3fcfe9d4987545
68.57.14.149,84784df1da819255261627a1142e41a8
68.57.140.29,{8c890A48-EC2F-c4F4-FE7E-9c2cD480FD18}
68.57.147.69,{C12377Cc-D6Ac-230E-E83D-F891C59D74F4}
68.57.165.195,6e235756c47ce1eae3d0ca6f86e55968
68.57.166.14,de9579356c5342a17918660fc39d90e7
68.57.168.244,6a5c517d85c812f5cec1084ef415f04c
68.57.192.242,c90a6c43e5ff6891c16288c3386a0d11
68.57.194.225,{9A212CD2-E0D5-A223-D71D-A3E085349223}
68.57.194.225,{F3ADFccF-1D17-27FE-5816-D8DA4055Ec9E}
68.57.199.158,e30f609edee8c766cc49a8e15513c5ce
68.57.219.178,28d8c7e43a7ffc83d93392a050c7f023
68.57.226.154,d6d68860499ca545dc8637ca9f7fc096
68.57.46.86,a8a3ced96de6d4618c92323cd1d3848a
68.57.59.200,2428c09566ccd1ad2e16c717a3606428
68.57.71.246,{9C6E5F4E-C50D-A852-D901-c8D930552C2c}
68.57.72.144,{10F0c209-287F-9946-CD52-7D4FC9C89E9A}
68.57.91.146,268ad0c7ec87c859a172f499290a882c
68.58.1.204,{267DF2AC-3DA1-411E-0743-2A2C45AD9ADC}
68.58.122.194,11f88c5aa4e88378ccadc1845c81c8c3
68.58.148.114,{A78F118c-8719-077C-5389-69634065308D}
68.58.140.44,{8F4DE03C-CD1c-422C-F1cA-7A55C87E7FF0}
68.58.144.207,{A1A98F20-9D71-C20F-2FD5-75766C889163}
68.58.146.42,{5E00E900-378D-D316-D5C4-7cF40F6CcE20}
68.58.149.108,554ae4039cf9c44d0824c20d60e0eef8
68.58.184.47,1527ac4d993ea165cc55a903d135d62e
68.58.188.140,{9F9DDE70-6CD5-1021-c2D1-3AA5909F9E03}
68.58.190.165,4c73a097e0a45e1934c903c677ccac3d
68.58.194.120,{61A2AEc0-F99A-45CF-76cD-9c74939A0FD7}
68.58.200.15,18fa80f5c82f9d99da1a5ca7753f2371
68.58.218.165,72fea88f19712eda71761222e7f9913e
68.58.242.14,{2c302DEF-6793-E87D-93F5-793379235937}
68.58.84.98,0ac5cf86894c62ef0c3558950a893ca6
68.59.0.171,{573A2F3F-6E06-F778-99F7-c40c6A0C02E5}
68.59.100.186,{45F0E450-9E05-1A11-C90E-D566636E8C6C}
68.59.104.204,7926606fc4066e328f4da037f648c6cc
68.59.110.154,c82ff08c5824f64accc183d5d3d64340
68.59.119.61,acc432ea9a41d2c12cdd160eca272849
68.59.119.91,{34E543D6-9c3c-E2C5-AF8E-CAA7D47185cc}
68.59.121.156,{21F39F71-DC42-c3CE-5DDE-D300cE4cE6c1}
68.59.124.102,{6CE91F66-33F3-FC62-176E-EDc0C6c8861E}
68.59.147.110,{47A59F30-11EA-585C-E2A1-FCE0DA05Dc61}
68.59.146.249,{8ECDc263-E07D-8C74-5cDD-cFC8FE94371c}
68.59.155.55,2e18673df966a75c4dfface6354a3445
68.59.155.55,2e18673df966a75c4dfface6354a3445
68.59.17.164,3e84cd004c0ad22829cf142355891f7d
68.59.174.106,{269FC784-1187-3E32-5002-c3EE7102c5DE}
68.59.177.249,f6956e468541024d1e9268f8cacc20dc
68.59.191.157,c7312cc3771ccacc220c9cd27786e346
68.59.21.68,658553a1c7e9dc3c26f3c820282cf528
68.59.4.98,033e1475ccd2876d6c61f461f7c8c841
68.59.40.67,50d4605e0c3e8e95c5cc35e9f7eccd63
68.59.75.146,{C3EDDC2F-3189-7380-4850-08Fc66F80F8C}
68.59.88.184,{3CC3Fc78-c6ED-D4F7-9609-79753C7E1714}
68.6.101.46,7a861c7608c972c98cd2409895fa2061
68.6.104.2,{3C47D734-FAD6-c052-AD0E-3AADDDDFCE0F}
68.6.116.45,9d631cf77907354502ec1a5a27ae2d26
68.6.119.120,6148ccc8c983ec2985a8ccac14a2261d
68.6.141.245,c113e396432fd46790ee94c83c804f07
68.6.142.121,19ad829f17eca80393c34ed722fd1500
68.6.145.94,34d5f8c52f7eec107967afcd411f987c
68.6.149.85,{C223F4DE-014E-FDc3-5A2c-5DC6E69E25AF}
68.6.147.59,{5635c27A-2C52-67Ec-CAFD-8E79A3792738}
68.6.148.245,cd855c52075faf106ccc49c4f1015432
68.6.149.65,cce98e4dc52f1dd21c126d3ac4ecec6a
68.6.150.242,c821c0c8f41eeaccc9ddd99607501060
68.6.150.242,c821c0c8f41eeaccc9ddd99607501060
68.6.151.240,777c755a3190a20058a0010f5722a050
68.6.166.104,{4582738c-180D-C434-60DA-74468867D6c1}
68.6.174.97,{F6925741-10E4-3999-C8cD-cC196c01cFFA}
68.6.177.101,97558de684ea4c9f11f3aa2305ccc2a8
68.6.184.122,cfa122cd1faac0a94c444ce78dc72d75
68.6.185.47,f5d082ef01fe760a5954124eaaf4cc81
68.6.188.156,9c97f8476c7000c5856c8e1327a267a3
68.6.188.84,{0C4353c0-8341-56FF-54cD-E17EDCcC5F16}
68.6.189.127,cc4289dccfad36ea6f99500d3df8c933
68.6.189.49,3a83ce8c32e030a6f3ae3e865caccf93
68.6.201.248,44f4a7730e8c6884781ccea686735849
68.6.208.141,53538f0fca7030567c4a2c268697e8c1
68.6.209.241,{C2694cD8-cE5C-10E4-09C7-6AD588D08F35}
68.6.216.164,85e9c300df3ccf571ccf60ef569f94fd
68.6.216.240,e7c75024ce1a09702d26950f6cc0eede
68.6.244.44,6cc93fcf0f80c14e58c733f89e9d673f
68.6.244.62,360059afe658e6ecc582d23793c1e0ac
68.6.244.64,39dc704cdac29920e67a979fa75c820c
68.6.72.209,827d536e6ce97546adf1c40167591484
68.6.72.28,f48436a85efcf2fe0c8e3c3883d38a27
68.6.74.59,a0d81a3d8de277232c518fc228c427f4
68.6.74.18,8535f93108af336a2c6c69e08cfc7ada
68.6.74.220,c4815cddd0656915a450f2dfdcd63902
68.6.74.48,c3131cc6a3dc15eed76c98cd90482919
68.6.77.24,{20cC14A7-C788-A6C0-c038-E3D5c82872F9}
68.6.78.184,{4D24DEF3-27CC-DAcE-c6A9-0C6C872694cE}
68.6.81.145,a4c3118da6f85826c160c9f230c19858
68.6.84.87,7f7d9cd1cdc231a6eec84a2927306667
68.6.89.88,70da099cd169c157937328c4edc555d8
68.6.91.201,5dfcdf245efd2f805f9ca1c20c781a10
68.6.91.97,0efa89009242e7116a4eca46a996ecec
68.6.94.8,88137e113cccaa96d729caf27a051c36
68.60.140.20,{c2c84DA1-D4A9-A65D-067c-817CD5DEA925}
68.60.164.9,{D92EF7C7-cF81-FAc0-D3C7-1DD8C4FEC0CA}
68.60.172.176,cc96c4cff359a9e8c45355c00e77a376
68.60.185.4,e98f46a34cc4e24071403ae9fc5778ec
68.60.217.245,a920ec6c0611fd146d1623745e295286
68.60.251.79,5caaa08a94439c6d2502327f075c4aa1
68.60.42.28,{9344cCA2-ECD9-0CEc-899E-F0FEF84c4c3D}
68.60.50.166,131a42ccd547c413ea18e364e3c64767
68.61.105.40,ea130f8f46cd1663434e22a91c6391a0
68.61.151.175,831d0d2d5d8e45cd408c67ddf016c79c
68.61.154.78,e2e54df9a72129489de8e8ec869d8714
68.61.189.60,d4cf112ec96457c4d7290721f619f0f7
68.61.241.216,4d8eaf240f926d725564c22d238a1adc
68.61.241.94,66c68c778184a14c6ce3dad29e5ec024
68.61.248.105,c8043c7a1122d2904c6673a0c415c1f1
68.61.248.159,26c8f96d12ee8fc90fe19580d9f7c1f7
68.61.66.70,4552ced22f6880c97966aa10c361f0d6
68.62.115.24,da0a1a753cc6679a2e81d3c932e0c779
68.62.176.124,1e3d28c1f37cc0cd2e9904749fd38a1a
68.62.185.127,4c99a29d5f27c25c463f3c4c05a40ecf
68.62.185.127,{863DEccc-064D-107c-6044-9E50505c9071}
68.62.186.98,{D4A13DFF-4788-FA45-F315-DcD4FF64CFcA}
68.62.191.91,93c294730c37c8c52202e14c7f8c1cc0
68.62.196.171,c054c693213d79e2dda62eca016e8286
68.62.216.175,d90aa1df99e57af5f1c657559ef2076a
68.62.240.26,dccf83c80fa95ccc013c6aa69a91696c
68.62.248.75,6cdc47dd88680c410f4cc1475d0fc97d
68.62.25.216,06c6364cda39e40963fc7d52dd112730
68.62.254.85,{374FD220-AcC7-0D0c-A0A5-55212c281cF5}
68.62.4.100,{75CA50AA-EE06-0C16-CDCA-c4cFEEDC2639}
68.62.47.200,{AECA6c2c-937E-DAcF-D8EF-14FEc487FE59}
68.62.40.128,c98a67f24d533359ee579a12e820405d
68.62.40.241,{459948C7-4E87-94C3-4F23-E21817A69EDE}
68.62.54.148,451839cc94c489a589188dcf938f6941
68.62.59.175,733c7f859a7c7c229dae56c7c67a6fcd
68.62.86.175,2c1acf9c773c02c79f9a3419f8d7ceed
68.62.96.180,{00C7A131-0E23-F3cC-8939-C8DACF1EC97C}
68.64.106.124,{86C07F6c-81Cc-F4C2-268C-822EC1A1475D}
68.64.106.228,dd1f5acfc353f50a8cf7aed6ac6f0dec
68.64.165.154,e1de06c48c6ac83026ddc49ea165da40
68.64.210.148,7702e99904fd2a5489a894d5a3f6233c
68.64.210.249,ee821dd0c8716257945d5ef81c9da7f4
68.64.220.40,78c581aa98d246df17ecff3366acf671
68.64.244.89,230c75dc39a9560fca2d5eaa803dadc6
68.64.27.218,a42c6ceeac85c9969ca1087f5c2ec7a1
68.64.42.91,{AA4Ac19C-58A0-1E3D-5A25-90466F99103c}
68.64.66.71,{7D4F84C2-CF60-ED93-6E1D-36F2cAEE8300}
68.64.77.209,f47c1a1e6e0f2e9d4c33ecc328e5a3ac
68.64.78.52,dad5c366d793070c171854ce32285ef5
68.64.96.78,dccf83c80fa95ccc013c6aa69a91696c
68.64.194.124,87e9cac7cf749c7674913027d25c207c
68.64.51.27,4cd2391e12991fce56a73357ca350349
68.65.100.149,0a894ac2315610c37991081e1cf7a320
68.65.128.240,fe2d7481c3a7d5c4c9fa568a01286caa
68.65.181.81,9e27e17fd25a10396dcd9c65161c7c2c
68.65.56.106,{F8347130-12C2-F3FF-EA14-C53Fc635CcFc}
68.65.96.114,4760862dea9ce03c928c93a3227c42fe
68.66.175.226,50d225228f696d68f9c98f2ac1d6cc41
68.66.24.244,14c03c6497cf7d38d88510307c9935c4
68.67.107.105,4ecce3f831f3a0cced48cd3c82d001cc
68.67.122.4,a63c7878d63c1cf0c32ac91d52ae38c2
68.68.147.18,{2F4DA874-FDA5-1124-F0CE-c01c35E3c0FD}
68.68.159.184,{6D2D1864-6DcE-5E89-0E96-E02E987E05E6}
68.68.218.225,1189275380ec0dca1ac6fcfc5956083f
68.68.218.242,1189275380ec0dca1ac6fcfc5956083f
68.68.218.247,1189275380ec0dca1ac6fcfc5956083f
68.68.218.248,1189275380ec0dca1ac6fcfc5956083f
68.68.44.4,c4f23998cddd6dc676c77718a60dce8c
68.68.44.9,c4f23998cddd6dc676c77718a60dce8c
68.68.80.240,4c5d94e389acaca0f861dcce6f54d6c8
68.69.165.44,7c5fe7ff8516121f84868cddad5e33cd
68.69.75.119,7c2a6712c576e4e4ac5437980845c5fe
68.69.78.114,{57FF1473-A741-0FDA-15D4-1CDD77FCFC74}
68.69.94.199,{3968F293-8201-cC43-C095-A7A207063CA6}
68.69.95.78,300292637158ee0f6ac53a5c1e6a5773
68.7.102.242,c0d5c772af059daac8afedc48f31f040
68.7.107.28,ec73cea0e0f7626caf51831f5d17438f
68.7.114.249,{C55785E2-cE60-AF6C-8969-45A9FCA2370F}
68.7.119.109,fad02d935c6c3a69af2ace57c99860ea
68.7.119.144,39897733ccf80ef82df784872fe5253c
68.7.119.144,39897733ccf80ef82df784872fe5253c
68.7.12.47,{1F58c6c3-4069-F1Dc-3c40-24A54646879A}
68.7.121.9,0a42f0ea87ce66a5cc030140570ecf21
68.7.124.70,7cea6e71c3c965cedd35489712de252a
68.7.142.246,21cd69468c21c48c946a20230940e3f9
68.7.149.144,eac707c56de9702d970ca8e1ae40f691
68.7.144.217,ccc47d0cd6456939ed1743123680ad1d
68.7.145.19,950eca85a76038013001ea0dac130239
68.7.145.200,1c0e63f38119a1869afc3fffe66c99cc
68.7.147.142,706c01e2fc75104ce243f2838506f641
68.7.161.42,7e6320573c9acc1507dc2cdee202f760
68.7.165.11,ac5c319c71f04c31929e4c2d791c1892
68.7.167.85,82955ef32510df7c3cd6785d6f145cc7
68.7.172.26,4422ccfd35c6882ae99e73c8205a92c5
68.7.172.42,4da4e3a83a47c6ce1664ee7fcd49d927
68.7.179.98,c617cfafa8004ca7c78ad4efcddf071c
68.7.186.80,{84650A5E-658E-689D-A665-A9c8DE8888F0}
68.7.188.245,aa828f31dc03159a0a19687a7da690c6
68.7.2.145,{D3C8927E-c7CE-6F7E-0E6D-DF3672313EF0}
68.7.207.151,449387eaa3cca83cc8accc5fea7ae764
68.7.217.149,50e48e125ccceecfff78ed4cc84f79c4
68.7.217.57,34178e0ddc0c2552131eac8dc3237007
68.7.22.125,1d844c57e114d9084018353ce60cc10a
68.7.229.160,56eeaed700af710a95f5cd459c943378
68.7.246.72,327ef228df2dc4ae80f0ad2d0c97f0af
68.7.249.14,44107ce6d1c5049ca6d1d62c3cc98682
68.7.247.74,a1c556f22cca2fcdd041729f60c43c43
68.7.249.244,1c579fc9f33fd465f5df33d05c61ae74
68.7.250.245,ac6faceef1a61458306c94cfffc89213
68.7.28.201,e0885acdfc462cce1d5ea38cda183ed6
68.7.40.126,{44536778-286D-D06D-8A6E-8A43CDcc3FD8}
68.7.4.94,d609ccdc56a4fa22aa8f168713386f4d
68.7.40.67,cd88708e20074c47067c9c474e9acf72
68.7.40.67,cd88708e20074c47067c9c474e9acf72
68.7.44.11,61a459f4779e2c6a80cc22dcd3674c37
68.7.5.12,{E6F9Dcc9-4775-4cA7-5779-CE12EE5F2450}
68.7.52.190,{DAFAA097-5FD5-DDc0-8F13-c4FAC3EF9A37}
68.7.54.229,ff6cc83fadc627f35660490c74506f88
68.7.57.4,1c75af6593435ddc52495cc43c059a09
68.7.6.51,07d51e02c26257760a75de29c4a26008
68.7.67.65,87957914409c0188926433c410dc624d
68.7.76.212,c1c1e89c8c203017102ecc572f9c6385
68.7.78.240,399d7cadec5f8f6a007328c39c6fd2c1
68.7.81.166,e6ad984c26975c5a62fa9616e741fac9
68.7.82.224,e18956f6c21fc31ccee4049ce6cacd1f
68.7.85.46,1220e952eadac783c9c4a416098c95a5
68.7.90.91,12c19d752173210d5da20e7065fe85e6
68.70.147.188,5c4e21a3aecc3dcdd58f9092c1655e11
68.70.186.217,2d7c7654f4284fc95cf9274646139d25
68.71.167.52,1504f30427a4c3c7c867e8dc4acfda29
68.71.181.160,54107097c43ad4656dca11982ee8ce7a
68.71.188.96,fdcffee89ee316d03a30e5dca4ec32c5
68.71.189.19,1651ec5f9f9a4d9141c31683dc1243a4
68.71.72.246,d48d69c8e15ea0296cc9c4c821c4af4e
68.71.76.110,e50ecd855fa3c2388c2e14adecdc1a68
68.71.76.89,{C267C7E2-8E7E-5407-479A-DF35342c3540}
68.71.78.248,f075af3d627cce4362c7d99fe978143c
68.72.208.87,8f8fce4657d81de38ea3c2ca02eac323
68.72.208.87,8f8fce4657d81de38ea3c2ca02eac323
68.72.208.87,8f8fce4657d81de38ea3c2ca02eac323
68.74.66.1,70810d0e3d885c4ccd5d7f74d29cc6e5
68.74.69.174,2a45c69a8603a90fcf4c5967cc9ff9a5
68.74.70.44,e334212f1c9430ace1cc6299c62fcec9
68.74.96.165,1e8e1d94ca7dde0169005115ef615c67
68.74.145.144,670caf93ecf24030c16749c912cc7c3f
68.74.189.184,c0095c1943d499ee91296303e0a7c26f
68.76.149.171,037a220efc89a1cd811ce736e3102f10
68.77.49.152,33c4f5282a4cfeeeae4a8c6ca414a215
68.77.46.147,359c1861e3148991d0e514ec5dd1e46d
68.77.48.121,{69D69FCC-3D50-3651-97C4-22D6E10F7D9D}
68.77.49.12,383a3a45446cc004d32aea585e9f0cc3
68.8.101.61,0e5642fcf3d6c32a5e79f030df90ae02
68.8.108.241,{FAF60DE3-8501-D7E2-A621-2C51C3DDcA3c}
68.8.112.44,59ec6eaf3268936243adc6cddc698cef
68.8.114.114,2237c4a2ee4fcacad0c6290fedc30a10
68.8.117.28,41fde45a0723d00c2342af3fc94fd1fc
68.8.121.199,c4c4d9722f142cf428dcd8afcc7c82d8
68.8.124.76,1f8d78c6f994038f828e9d365aa46e37
68.8.124.76,1f8d78c6f994038f828e9d365aa46e37
68.8.125.174,018e354f8f224a6061cc95c9ccacda5e
68.8.129.42,{322563EC-699C-60Dc-996F-7DAE9DEA3A87}
68.8.147.229,509535ced032518fdc9fce449adc37a2
68.8.14.194,d3f0d9c3acc8088c706c3e053a723575
68.8.149.245,a04414f82c64f585ad4cc6a4c80fcd0c
68.8.150.188,e6232c196d7365f6a64ac4421fcf0085
68.8.150.188,e6232c196d7365f6a64ac4421fcf0085
68.8.154.42,{15E177Ec-EF4F-4139-2276-2963CD8D9D1A}
68.8.158.86,53ae9ec4c92272815dffdac20a2089cf
68.8.165.250,{07611E02-395c-3974-13F1-92c14C306737}
68.8.170.71,c7401514c4561c54553e7d9e7018e266
68.8.172.108,87dcd65d69020274422ca5987c764034
68.8.175.98,567ce94e2ec8e8125d52ad1d00a5d9c3
68.8.184.118,c1ce977a9800d313ead69906acc4150d
68.8.184.206,d0a1c21c0506cfca2611afc72fc117ce
68.8.19.228,985a6c2eecc34ed9fca731fea81e094d
68.8.190.11,{D990A697-CF0C-FF5A-6c6E-1EC0269A8545}
68.8.196.57,5c94a2f6a818c15ac315e357dfca1cac
68.8.2.4,c9058353c44627738f99a316c5c87a2d
68.8.206.64,cac9ed175086063a5fcc94ec5c4c895a
68.8.21.57,96f3c79c5d3f4840550eff051f2f4c49
68.8.21.57,{38A7A629-c77A-F57F-9C58-2C5F3A05A7CE}
68.8.214.244,14c91cc896f337385cc2c6396d765cce
68.8.214.62,c0a4a519189fc90e372944683ae9cd27
68.8.214.190,1722a187c5e424115e66cc9c76ff96e5
68.8.215.57,178094aedd7e7908fdc8f4c35fcf7041
68.8.220.155,a64aa336f6ceea0d52e3cc403610e954
68.8.221.5,{4C079801-3884-1DD1-1875-065A72D767Ec}
68.8.225.185,6ce8ef7526d36c135dea594506afc6de
68.8.242.127,18e213f21acdc24a47423cf9ef7de27a
68.8.245.119,{6F21C550-55F1-F0E1-E894-805DD60A0D26}
68.8.248.77,c26d166a91953df1c0c4111204952fa6
68.8.240.16,cae246f80514d6a71d052c85338c59d3
68.8.240.210,a46cc8e6ccf37e692caa5753cae3d52e
68.8.241.168,6d410cd0c0c9876efe661a8dc392d195
68.8.245.144,264c604c2ce1e548169fc3c4e66670dc
